Anno,Codice Istat provincia,Provincia,Codice Istat comune,Comune,Tasso mortalita' anagrafica,Tasso natalita' anagrafica,Tasso iscrizione anagrafica,Tasso cancellazione anagrafica
2018,20,MANTOVA,20014,CASTEL D'ARIO,10.13,6.46,32.11,36.42
2018,20,MANTOVA,20015,CASTEL GOFFREDO,7.49,11.12,37.61,33.35
2018,20,MANTOVA,20016,CASTELLUCCHIO,11.07,7.83,46.19,41.23
2018,20,MANTOVA,20017,CASTIGLIONE DELLE STIVIERE,7.62,8.5,41.97,37.19
2018,20,MANTOVA,20018,CAVRIANA,9.39,6.78,34.96,29.74
2018,20,MANTOVA,20019,CERESARA,8.08,4.23,32.31,35.78
2018,20,MANTOVA,20020,COMMESSAGGIO,10.94,2.74,10.03,22.8
2018,20,MANTOVA,20021,CURTATONE,9.22,6.8,44.69,33.85
2018,20,MANTOVA,20022,DOSOLO,11.72,8.79,31.35,28.71
2018,20,MANTOVA,20024,GAZOLDO DEGLI IPPOLITI,11.09,9.41,45.04,40
2018,20,MANTOVA,20025,GAZZUOLO,13.92,4.04,49.84,28.29
2018,20,MANTOVA,20026,GOITO,11.17,7.25,36.55,35.66
2018,20,MANTOVA,20027,GONZAGA,9.39,6.85,32.27,41.66
2018,20,MANTOVA,20028,GUIDIZZOLO,10.35,9.01,40.55,46.06
2018,20,MANTOVA,20029,MAGNACAVALLO,15.26,4.64,59.04,46.43
2018,20,MANTOVA,20030,MANTOVA,13.28,6.21,46.05,39.1
2018,20,MANTOVA,20031,MARCARIA,15.09,7.47,27.13,28.65
2018,20,MANTOVA,20032,MARIANA MANTOVANA,11.84,9.21,67.11,25
2018,20,MANTOVA,20033,MARMIROLO,9.49,8.34,36.55,33.09
2018,20,MANTOVA,20034,MEDOLE,11.29,7.61,48.86,36.34
2018,20,MANTOVA,20035,MOGLIA,13.52,6.03,32.34,30.15
2018,20,MANTOVA,20036,MONZAMBANO,8.96,8.75,48.25,33.79
2018,20,MANTOVA,20037,MOTTEGGIANA,8.51,11.99,55.3,67.29
2018,20,MANTOVA,20038,OSTIGLIA,16.63,7.04,29.97,40.46
2018,20,MANTOVA,20039,PEGOGNAGA,11.22,6.25,30.81,26.41
2018,20,MANTOVA,20041,PIUBEGA,12.41,7.09,49.04,30.13
2018,20,MANTOVA,20042,POGGIO RUSCO,11.45,5.58,57.72,48.23
2018,20,MANTOVA,20043,POMPONESCO,17.69,8.26,47.77,27.13
2018,20,MANTOVA,20044,PONTI SUL MINCIO,8.71,6.22,59.31,61.8
2018,20,MANTOVA,20045,PORTO MANTOVANO,7.99,5.63,43.32,34.97
2018,20,MANTOVA,20046,QUINGENTOLE,17.01,7.66,42.54,39.13
2018,20,MANTOVA,20047,QUISTELLO,13.72,6.86,33.41,31.78
2018,20,MANTOVA,20048,REDONDESCO,11.85,7.9,28.44,27.65
2018,20,MANTOVA,20050,RIVAROLO MANTOVANO,13.77,5.51,29.11,29.11
2018,20,MANTOVA,20051,RODIGO,16.67,5.12,43.39,29.75
2018,20,MANTOVA,20052,RONCOFERRARO,18.35,6.02,42.28,31.53
2018,20,MANTOVA,20053,ROVERBELLA,7.62,8.54,45.24,33.7
2018,20,MANTOVA,20054,SABBIONETA,11.78,6.73,30.77,25
2018,20,MANTOVA,20055,SAN BENEDETTO PO,17.14,5.43,32.28,31.85
2018,20,MANTOVA,20056,SAN GIACOMO DELLE SEGNATE,15.56,8.43,43.44,48.62
2018,20,MANTOVA,20057,SAN GIORGIO BIGARELLO,7.72,7.62,52.41,45.3
2018,20,MANTOVA,20058,SAN GIOVANNI DEL DOSSO,9.75,5.69,48.74,67.42
2018,20,MANTOVA,20059,SAN MARTINO DALL'ARGINE,16.78,6.37,19.1,24.88
2018,20,MANTOVA,20060,SCHIVENOGLIA,16.27,2.57,51.39,48.82
2018,20,MANTOVA,20061,SERMIDE E FELONICA,14.09,6.57,27.22,26.94
2018,20,MANTOVA,20062,SERRAVALLE A PO,22.88,4.04,36.34,32.3
2018,20,MANTOVA,20063,SOLFERINO,14.66,10.9,66.54,40.98
2018,20,MANTOVA,20064,SUSTINENTE,13.82,8.89,31.1,23.7
2018,20,MANTOVA,20065,SUZZARA,10.83,8.52,36.97,27.17
2018,20,MANTOVA,20066,VIADANA,10.25,7.56,38.76,30.6
2018,20,MANTOVA,20068,VILLIMPENTA,9.18,7.35,46.83,34.89
2018,20,MANTOVA,20070,VOLTA MANTOVANA,11.32,5.18,36,31.64
2018,97,LECCO,97001,ABBADIA LARIANA,7.48,5.92,43.61,45.48
2018,97,LECCO,97002,AIRUNO,8.42,7.36,41.02,37.17
2018,97,LECCO,97003,ANNONE DI BRIANZA,6.48,3.45,19.86,28.49
2018,97,LECCO,97004,BALLABIO,5.68,10.62,31.85,37.53
2018,97,LECCO,97005,BARZAGO,9.57,4.99,36.2,35.37
2018,97,LECCO,97006,BARZANO',10.21,4.32,43.02,41.05
2018,97,LECCO,97007,BARZIO,19.67,3.03,38.58,46.14
2018,97,LECCO,97008,BELLANO,15.03,4.7,32.25,27.55
2018,97,LECCO,97009,BOSISIO PARINI,7.91,6.44,37.77,41.28
2018,97,LECCO,97010,BRIVIO,10.42,8.03,43.63,46.89
2018,97,LECCO,97011,BULCIAGO,8.93,7.21,58.38,42.93
2018,97,LECCO,97012,CALCO,9.3,9.67,56.54,43.52
2018,97,LECCO,97013,CALOLZIOCORTE,11.1,8,36.19,33.81
2018,97,LECCO,97014,CARENNO,7.52,10.94,30.76,49.21
2018,97,LECCO,97015,CASARGO,9.56,4.78,13.15,26.3
2018,97,LECCO,97016,CASATENOVO,10.32,6.27,35.87,26.54
2018,97,LECCO,97017,CASSAGO BRIANZA,8.47,10.3,31.58,33.63
2018,97,LECCO,97018,CASSINA VALSASSINA,5.92,17.75,72.98,53.25
2018,97,LECCO,97019,CASTELLO DI BRIANZA,8.45,8.45,37.62,42.99
2018,97,LECCO,97020,CERNUSCO LOMBARDONE,9.84,5.95,52.29,45.3
2018,97,LECCO,97021,CESANA BRIANZA,8.79,7.53,23.44,30.56
2018,97,LECCO,97022,CIVATE,9.98,6.56,32.81,33.86
2018,97,LECCO,97023,COLICO,8.62,6.72,38.92,28.4
2018,97,LECCO,97024,COLLE BRIANZA,6.35,5.2,35.82,24.26
2018,97,LECCO,97025,CORTENOVA,17.06,5.97,21.33,18.77
2018,97,LECCO,97026,COSTA MASNAGA,10.19,8.11,33.47,43.24
2018,97,LECCO,97027,CRANDOLA VALSASSINA,7.94,3.97,47.62,3.97
2018,97,LECCO,97028,CREMELLA,6.99,2.91,39.59,43.09
2018,97,LECCO,97029,CREMENO,10.73,8.21,122.47,65.66
2018,97,LECCO,97030,DERVIO,12.65,4.22,28.74,33.72
2018,97,LECCO,97031,DOLZAGO,7.5,12.24,40.68,31.99
2018,97,LECCO,97032,DORIO,12.6,3.15,56.69,56.69
2018,97,LECCO,97033,ELLO,9.07,8.24,41.22,30.5
2018,97,LECCO,97034,ERVE,9.88,7.06,38.11,47.99
2018,97,LECCO,97035,ESINO LARIO,13.24,7.94,56.92,23.83
2018,97,LECCO,97036,GALBIATE,12.19,7.03,38.93,37.52
2018,97,LECCO,97037,GARBAGNATE MONASTERO,5.6,12.4,45.59,35.99
2018,97,LECCO,97038,GARLATE,10.27,5.87,37.78,36.68
2018,97,LECCO,97039,IMBERSAGO,6.08,6.08,57.99,42.58
2018,97,LECCO,97040,INTROBIO,10.53,7.52,38.61,37.1
2018,97,LECCO,97042,LECCO,10.47,6.84,36.66,29.8
2018,97,LECCO,97043,LIERNA,9.44,8.02,42.01,43.9
2018,97,LECCO,97044,LOMAGNA,5.56,7.35,47.28,35.56
2018,97,LECCO,97045,MALGRATE,8.79,7.17,72.65,47.43
2018,97,LECCO,97046,MANDELLO DEL LARIO,11.67,4.47,24.79,23.14
2018,97,LECCO,97047,MARGNO,10.71,0,29.45,53.55
2018,97,LECCO,97048,MERATE,13.16,6.65,41.64,35.12
2018,97,LECCO,97049,MISSAGLIA,8.39,9.07,39.63,38.94
2018,97,LECCO,97050,MOGGIO,10.18,6.11,54.99,50.92
2018,97,LECCO,97051,MOLTENO,6.66,7.5,37.48,43.31
2018,97,LECCO,97052,MONTE MARENZO,12.16,4.76,37.53,34.36
2018,97,LECCO,97053,MONTEVECCHIA,7.43,5.2,43.49,34.94
2018,97,LECCO,97054,MONTICELLO BRIANZA,16.66,5,44.76,45.71
2018,97,LECCO,97055,MORTERONE,29.41,29.41,0,58.82
2018,97,LECCO,97056,NIBIONNO,7.84,9.73,42.17,42.44
2018,97,LECCO,97057,OGGIONO,10.31,8.01,43.23,32.48
2018,97,LECCO,97058,OLGIATE MOLGORA,8.02,8.33,47.96,40.86
2018,97,LECCO,97059,OLGINATE,10.67,6.54,41.24,34.99
2018,97,LECCO,97060,OLIVETO LARIO,16.35,4.91,42.52,37.61
2018,97,LECCO,97061,OSNAGO,10.28,6.71,39.02,42.38
2018,97,LECCO,97062,PADERNO D'ADDA,8.36,6.53,37.86,49.09
2018,97,LECCO,97063,PAGNONA,19.58,2.8,5.59,25.17
2018,97,LECCO,97064,PARLASCO,21.9,0,0,21.9
2018,97,LECCO,97065,PASTURO,10.56,6.53,37.7,37.2
2018,97,LECCO,97067,PERLEDO,19.67,7.65,46.99,37.16
2018,97,LECCO,97068,PESCATE,7.19,6.29,46.72,50.31
2018,97,LECCO,97069,PREMANA,11.58,3.12,8.02,14.25
2018,97,LECCO,97070,PRIMALUNA,7.08,7.08,28.75,26.54
2018,97,LECCO,97071,ROBBIATE,7.23,7.55,43.23,35.84
2018,97,LECCO,97072,ROGENO,8.61,6.06,29.67,31.9
2018,97,LECCO,97074,SANTA MARIA HOE',10.59,5.52,40.98,38.67
2018,97,LECCO,97075,SIRONE,9.47,8.61,24.97,36.16
2018,97,LECCO,97076,SIRTORI,5.69,8.17,40.16,35.54
2018,97,LECCO,97077,SUEGLIO,18.58,12.38,86.69,74.3
2018,97,LECCO,97078,SUELLO,5.67,6.81,26.09,30.63
2018,97,LECCO,97079,TACENO,11.23,5.61,56.13,52.39
2018,97,LECCO,97082,VALGREGHENTINO,8.14,4.36,32.26,35.75
2018,97,LECCO,97083,VALMADRERA,9.61,6.58,25.29,31.79
2018,97,LECCO,97084,VARENNA,10.9,10.9,40.87,54.5
2018,97,LECCO,97085,VENDROGNO,23.57,10.1,33.67,26.94
2018,97,LECCO,97086,VERCURAGO,9.93,7.8,47.88,44.69
2018,97,LECCO,97090,VIGANO',11.92,13.83,41.49,51.03
2018,98,LODI,98001,ABBADIA CERRETO,10.6,3.53,28.27,63.6
2018,98,LODI,98002,BERTONICO,23.16,9.8,46.33,40.98
2018,98,LODI,98003,BOFFALORA D'ADDA,11.3,6.78,42.94,38.42
2018,98,LODI,98004,BORGHETTO LODIGIANO,10.91,10.22,30.65,27.86
2018,98,LODI,98005,BORGO SAN GIOVANNI,7.37,7.78,43.83,47.52
2018,98,LODI,98006,BREMBIO,8.49,7.75,44.31,34.71
2018,98,LODI,98008,CASALETTO LODIGIANO,6.16,8.56,45.54,41.43
2018,98,LODI,98009,CASALMAIOCCO,8.21,4.74,29.68,40.41
2018,98,LODI,98010,CASALPUSTERLENGO,10.14,7.46,33.1,29.57
2018,98,LODI,98011,CASELLE LANDI,9.72,3.24,34.35,23.98
2018,98,LODI,98012,CASELLE LURANI,6.36,7.03,50.55,53.23
2018,98,LODI,98013,CASTELNUOVO BOCCA D'ADDA,17.96,3.1,26.63,26.01
2018,98,LODI,98014,CASTIGLIONE D'ADDA,13.12,5.81,31.41,25.17
2018,98,LODI,98015,CASTIRAGA VIDARDO,6.31,9.81,49.4,39.94
2018,98,LODI,98017,CAVENAGO D'ADDA,6.37,5.46,45.07,73.75
2018,98,LODI,98018,CERVIGNANO D'ADDA,9.1,8.19,42.75,50.93
2018,98,LODI,98019,CODOGNO,11.41,6.9,37.63,27.47
2018,98,LODI,98020,COMAZZO,9.04,9.9,61.57,43.92
2018,98,LODI,98021,CORNEGLIANO LAUDENSE,3.43,8.91,38.75,46.63
2018,98,LODI,98022,CORNO GIOVINE,12.32,5.28,53.7,58.98
2018,98,LODI,98023,CORNOVECCHIO,9.39,0,42.25,32.86
2018,98,LODI,98024,CORTE PALASIO,10.48,8.52,34.72,46.51
2018,98,LODI,98025,CRESPIATICA,9.6,13.09,47.99,46.25
2018,98,LODI,98026,FOMBIO,9.05,7.32,51.27,52.99
2018,98,LODI,98027,GALGAGNANO,4.71,9.43,65.99,54.99
2018,98,LODI,98028,GRAFFIGNANA,9.16,6.87,42.38,34.75
2018,98,LODI,98029,GUARDAMIGLIO,14.65,7.51,42.06,35.67
2018,98,LODI,98030,LIVRAGA,12.63,9.08,32.36,31.97
2018,98,LODI,98031,LODI,10.71,6.74,43.17,25.59
2018,98,LODI,98032,LODI VECCHIO,8.7,9.22,41.5,36.89
2018,98,LODI,98033,MACCASTORNA,0,0,29.85,59.7
2018,98,LODI,98034,MAIRAGO,11.56,5.78,35.39,28.89
2018,98,LODI,98035,MALEO,18.3,5.14,26.64,24.72
2018,98,LODI,98036,MARUDO,8.14,6.98,40.14,40.14
2018,98,LODI,98037,MASSALENGO,7.24,6.8,42.1,46.27
2018,98,LODI,98038,MELETI,17.9,4.47,87.25,51.45
2018,98,LODI,98039,MERLINO,5.18,4.6,48.35,57.55
2018,98,LODI,98040,MONTANASO LOMBARDO,10.58,7.06,24.7,24.26
2018,98,LODI,98041,MULAZZANO,9.16,9.68,39.58,35.78
2018,98,LODI,98042,ORIO LITTA,16.65,7.84,33.31,38.7
2018,98,LODI,98043,OSPEDALETTO LODIGIANO,11.37,10.28,50.88,202.98
2018,98,LODI,98044,OSSAGO LODIGIANO,9.83,8.42,42.82,29.48
2018,98,LODI,98045,PIEVE FISSIRAGA,5.64,6.2,50.72,57.48
2018,98,LODI,98046,SALERANO SUL LAMBRO,9.09,6.06,42.82,36
2018,98,LODI,98047,SAN FIORANO,9.24,5.43,34.78,32.07
2018,98,LODI,98048,SAN MARTINO IN STRADA,9.6,9.33,33.34,30.14
2018,98,LODI,98049,SAN ROCCO AL PORTO,12.1,7.49,29.97,49.85
2018,98,LODI,98050,SANT'ANGELO LODIGIANO,11.87,7.71,42.12,34.71
2018,98,LODI,98051,SANTO STEFANO LODIGIANO,12.04,8.38,31.41,27.75
2018,98,LODI,98052,SECUGNAGO,8.66,10.7,37.7,46.87
2018,98,LODI,98053,SENNA LODIGIANA,15.04,6.98,32.22,41.35
2018,98,LODI,98054,SOMAGLIA,11,8.91,42.97,30.66
2018,98,LODI,98055,SORDIO,7.6,11.69,42.96,42.96
2018,98,LODI,98056,TAVAZZANO CON VILLAVESCO,7.8,9.63,54.96,53.13
2018,98,LODI,98057,TERRANOVA DEI PASSERINI,7.59,11.92,39.02,33.6
2018,98,LODI,98058,TURANO LODIGIANO,11.64,8.41,41.4,42.04
2018,98,LODI,98059,VALERA FRATTA,7.08,6.49,53.07,38.33
2018,98,LODI,98060,VILLANOVA DEL SILLARO,8.07,9.14,26.89,38.18
2018,98,LODI,98061,ZELO BUON PERSICO,7.29,9.31,43.46,35.63
2019,12,VARESE,12001,AGRA,0,7.43,27.23,14.85
2019,12,VARESE,12002,ALBIZZATE,11.83,8.59,41.4,39.87
2019,12,VARESE,12003,ANGERA,13.65,5.28,44.96,35.31
2019,12,VARESE,12004,ARCISATE,7.54,7.64,37.2,35.91
2019,12,VARESE,12005,ARSAGO SEPRIO,9.64,6.56,35.08,48.21
2019,12,VARESE,12006,AZZATE,8.75,7.47,46.95,43.53
2019,12,VARESE,12007,AZZIO,10.42,5.21,27.34,35.16
2019,12,VARESE,12008,BARASSO,10.59,8.82,44.12,62.35
2019,12,VARESE,12009,BARDELLO,7.39,6.77,35.1,44.33
2019,12,VARESE,12010,BEDERO VALCUVIA,10.68,6.1,56.45,41.19
2019,12,VARESE,12011,BESANO,12.89,7.81,46.48,50
2019,12,VARESE,12012,BESNATE,9.72,6.12,34.2,30.24
2019,12,VARESE,12013,BESOZZO,10.1,6.66,35.62,42.38
2019,12,VARESE,12014,BIANDRONNO,8.18,6.37,38.19,43.65
2019,12,VARESE,12015,BISUSCHIO,5.94,4.8,46.62,39.31
2019,12,VARESE,12016,BODIO LOMNAGO,17.59,4.51,46.91,35.63
2019,12,VARESE,12017,BREBBIA,9.64,7.77,48.2,51
2019,12,VARESE,12018,BREGANO,8.05,3.45,55.2,67.86
2019,12,VARESE,12019,BRENTA,7.59,8.17,67.72,56.63
2019,12,VARESE,12020,BREZZO DI BEDERO,8.18,7.36,83.44,60.53
2019,12,VARESE,12021,BRINZIO,18.62,2.48,28.55,28.55
2019,12,VARESE,12022,BRISSAGO-VALTRAVAGLIA,11.36,5.68,67.37,48.7
2019,12,VARESE,12023,BRUNELLO,7.42,5.3,37.08,49.79
2019,12,VARESE,12024,BRUSIMPIANO,15.08,4.19,72.06,85.46
2019,12,VARESE,12025,BUGUGGIATE,9.92,4.8,47.04,40.64
2019,12,VARESE,12026,BUSTO ARSIZIO,11,6.91,36.13,30.46
2019,12,VARESE,12027,CADEGLIANO-VICONAGO,13.64,10.91,73.64,60
2019,12,VARESE,12029,CAIRATE,10.76,6.87,42.15,40.07
2019,12,VARESE,12030,CANTELLO,16.43,7.37,55.6,40.01
2019,12,VARESE,12031,CARAVATE,10.07,2.71,61.22,43.01
2019,12,VARESE,12032,CARDANO AL CAMPO,8.13,7.06,41.27,43.35
2019,12,VARESE,12033,CARNAGO,10.05,8.4,39.9,33.6
2019,12,VARESE,12034,CARONNO PERTUSELLA,8.23,9.38,42.67,36.82
2019,12,VARESE,12035,CARONNO VARESINO,10.25,6.76,47.76,42.84
2019,12,VARESE,12036,CASALE LITTA,9.95,5.53,43.11,35
2019,12,VARESE,12037,CASALZUIGNO,10.17,6.54,64.63,50.84
2019,12,VARESE,12038,CASCIAGO,11.6,4.05,49.36,43.16
2019,12,VARESE,12039,CASORATE SEMPIONE,11.2,8.4,46.54,44.44
2019,12,VARESE,12040,CASSANO MAGNAGO,9.5,7.16,35.94,32.13
2019,12,VARESE,12041,CASSANO VALCUVIA,16.48,7.49,38.95,46.44
2019,12,VARESE,12042,CASTELLANZA,10.36,6.77,39.72,41.31
2019,12,VARESE,12043,CASTELLO CABIAGLIO,3.59,8.98,53.86,52.06
2019,12,VARESE,12044,CASTELSEPRIO,9.95,4.59,45.91,43.61
2019,12,VARESE,12045,CASTELVECCANA,14.71,5.58,36.51,38.54
2019,12,VARESE,12046,CASTIGLIONE OLONA,10.53,8.06,36.39,33.01
2019,12,VARESE,12047,CASTRONNO,8.16,4.86,39.27,50.74
2019,12,VARESE,12048,CAVARIA CON PREMEZZO,7.25,7.43,40.07,48.01
2019,12,VARESE,12049,CAZZAGO BRABBIA,13.37,6.08,32.81,40.1
2019,12,VARESE,12050,CISLAGO,7.87,7.39,37.13,35.5
2019,12,VARESE,12051,CITTIGLIO,7.53,6.75,46.74,56.08
2019,12,VARESE,12052,CLIVIO,12.44,4.66,69.97,48.2
2019,12,VARESE,12053,COCQUIO-TREVISAGO,14.84,5.94,48.76,47.49
2019,12,VARESE,12054,COMABBIO,4.96,7.45,43.03,44.68
2019,12,VARESE,12055,COMERIO,7.54,7.2,60.65,51.74
2019,12,VARESE,12056,CREMENAGA,11.28,7.52,43.86,72.68
2019,12,VARESE,12057,CROSIO DELLA VALLE,6.63,3.32,44.78,21.56
2019,12,VARESE,12058,CUASSO AL MONTE,11.08,5.82,65.4,58.75
2019,12,VARESE,12059,CUGLIATE-FABIASCO,7.79,6.49,55.48,43.15
2019,12,VARESE,12060,CUNARDO,5.68,8.35,46.44,50.45
2019,12,VARESE,12061,CURIGLIA CON MONTEVIASCO,6.02,0,12.05,18.07
2019,12,VARESE,12062,CUVEGLIO,7.76,8.66,49.25,55.81
2019,12,VARESE,12063,CUVIO,16.73,5.38,60.95,50.19
2019,12,VARESE,12064,DAVERIO,9.19,4.93,37.43,40.06
2019,12,VARESE,12065,DUMENZA,9.41,6.05,53.78,47.06
2019,12,VARESE,12066,DUNO,7.94,0,15.87,39.68
2019,12,VARESE,12067,FAGNANO OLONA,9.69,8.01,33.06,33.38
2019,12,VARESE,12068,FERNO,8.98,7.07,44.17,43.28
2019,12,VARESE,12069,FERRERA DI VARESE,4.29,8.58,41.49,45.78
2019,12,VARESE,12070,GALLARATE,10.26,7.82,47.43,40.93
2019,12,VARESE,12071,GALLIATE LOMBARDO,8.02,3.01,42.13,39.12
2019,12,VARESE,12072,GAVIRATE,10.85,6.98,41.46,41.78
2019,12,VARESE,12073,GAZZADA SCHIANNO,6.93,9.09,55.64,54.77
2019,12,VARESE,12074,GEMONIO,9.72,7.29,62.48,59.35
2019,12,VARESE,12075,GERENZANO,9.09,7.35,39.02,37.37
2019,12,VARESE,12076,GERMIGNAGA,9.17,7.38,57.3,70.79
2019,12,VARESE,12077,GOLASECCA,9.37,10.12,35.23,61.08
2019,12,VARESE,12078,GORLA MAGGIORE,9.67,5.44,31.23,33.65
2019,12,VARESE,12079,GORLA MINORE,9.72,6.96,40.43,43.67
2019,12,VARESE,12080,GORNATE-OLONA,9.17,4.58,32.54,38.04
2019,12,VARESE,12081,GRANTOLA,13.48,7.93,34.1,38.07
2019,12,VARESE,12082,INARZO,11.27,4.69,46.01,37.56
2019,12,VARESE,12083,INDUNO OLONA,8.86,7.22,50.64,36.87
2019,12,VARESE,12084,ISPRA,12.44,6.22,61.46,57.5
2019,12,VARESE,12085,JERAGO CON ORAGO,10.06,8.73,45.19,47.28
2019,12,VARESE,12086,LAVENA PONTE TRESA,7.54,7.21,91.01,67.71
2019,12,VARESE,12087,LAVENO-MOMBELLO,15.93,4.27,48.83,41.33
2019,12,VARESE,12088,LEGGIUNO,13.83,5.32,44.67,48.39
2019,12,VARESE,12089,LONATE CEPPINO,8.71,6.93,43.16,40
2019,12,VARESE,12090,LONATE POZZOLO,9.13,7.6,30.56,36.79
2019,12,VARESE,12091,LOZZA,14.28,8.73,46.01,44.43
2019,12,VARESE,12092,LUINO,14.3,7.59,48.84,48.22
2019,12,VARESE,12093,LUVINATE,12.68,5.97,73.85,67.89
2019,12,VARESE,12095,MALGESSO,12.61,5.52,50.45,40.99
2019,12,VARESE,12096,MALNATE,9.81,7.54,38.94,36.13
2019,12,VARESE,12097,MARCHIROLO,6.77,8.46,73.58,47.08
2019,12,VARESE,12098,MARNATE,8.76,8.26,37.68,28.29
2019,12,VARESE,12099,MARZIO,0,3.05,76.22,152.44
2019,12,VARESE,12100,MASCIAGO PRIMO,6.61,9.92,49.59,49.59
2019,12,VARESE,12101,MERCALLO,13.68,6.02,53.09,35.58
2019,12,VARESE,12102,MESENZANA,6.26,6.26,85.81,65.14
2019,12,VARESE,12103,MONTEGRINO VALTRAVAGLIA,12.05,8.03,67.63,56.24
2019,12,VARESE,12104,MONVALLE,6.18,5.67,51.52,59.25
2019,12,VARESE,12105,MORAZZONE,9.83,5.85,39.55,34.87
2019,12,VARESE,12106,MORNAGO,7.8,7.6,37.22,48.82
2019,12,VARESE,12107,OGGIONA CON SANTO STEFANO,10.64,6.94,49.03,47.64
2019,12,VARESE,12108,OLGIATE OLONA,8.98,8.26,37.18,32.42
2019,12,VARESE,12109,ORIGGIO,6.83,10.12,34.91,30.23
2019,12,VARESE,12110,ORINO,12.19,3.66,58.5,48.75
2019,12,VARESE,12113,PORTO CERESIO,12.23,6.79,57.73,54.68
2019,12,VARESE,12114,PORTO VALTRAVAGLIA,12.8,4.69,43.93,48.2
2019,12,VARESE,12115,RANCIO VALCUVIA,6.44,11.81,69.78,78.37
2019,12,VARESE,12116,RANCO,6.88,6.88,55,53.48
2019,12,VARESE,12117,SALTRIO,9.37,5.81,42.96,47.8
2019,12,VARESE,12118,SAMARATE,9.35,5.51,40.63,33.32
2019,12,VARESE,12119,SARONNO,11.78,6.58,38.28,36.1
2019,12,VARESE,12120,SESTO CALENDE,11.33,7.1,46.03,37.04
2019,12,VARESE,12121,SOLBIATE ARNO,8.53,7.56,45.59,54.61
2019,12,VARESE,12122,SOLBIATE OLONA,8.64,5.33,36.23,34.39
2019,12,VARESE,12123,SOMMA LOMBARDO,9.78,7.22,44.4,38.51
2019,12,VARESE,12124,SUMIRAGO,12.12,5.24,39.79,36.84
2019,12,VARESE,12125,TAINO,11.69,6.53,54.66,50.31
2019,12,VARESE,12126,TERNATE,7.76,6.6,45.02,31.83
2019,12,VARESE,12127,TRADATE,10.66,8.82,43.07,36.29
2019,12,VARESE,12128,TRAVEDONA-MONATE,9.33,6.88,40.52,34.63
2019,12,VARESE,12129,TRONZANO LAGO MAGGIORE,4.45,0,66.82,40.09
2019,12,VARESE,12130,UBOLDO,9.44,8.22,35.51,33.08
2019,12,VARESE,12131,VALGANNA,14.39,8.76,45.06,48.19
2019,12,VARESE,12132,VARANO BORGHI,10.52,6.07,40.07,49.79
2019,12,VARESE,12133,VARESE,11.9,6.84,42.39,39.48
2019,12,VARESE,12134,VEDANO OLONA,13.32,6.86,39.83,35.12
2019,12,VARESE,12136,VENEGONO INFERIORE,10.3,5.07,33.02,35.64
2019,12,VARESE,12137,VENEGONO SUPERIORE,8.51,7.29,51.47,41.87
2019,12,VARESE,12138,VERGIATE,12.39,6.19,43.7,37.85
2019,12,VARESE,12139,VIGGIU',14.47,7.99,46.64,49.11
2019,12,VARESE,12140,VIZZOLA TICINO,6.96,6.96,59.18,67.89
2019,12,VARESE,12141,SANGIANO,10.62,8.63,50.46,69.72
2019,13,COMO,13003,ALBAVILLA,11.12,4.54,43.39,31.95
2019,13,COMO,13004,ALBESE CON CASSANO,13.28,7.59,44.1,36.51
2019,13,COMO,13005,ALBIOLO,8.77,5.48,43.47,45.66
2019,13,COMO,13006,ALSERIO,4.68,9.36,39,24.96
2019,13,COMO,13007,ALZATE BRIANZA,10.75,6.29,26.17,33.28
2019,13,COMO,13009,ANZANO DEL PARCO,6.58,8.22,41.1,31.78
2019,13,COMO,13010,APPIANO GENTILE,14.92,5.92,45.52,38.96
2019,13,COMO,13011,ARGEGNO,10.48,5.99,82.34,44.91
2019,13,COMO,13012,AROSIO,12.27,8.57,48.68,34.46
2019,13,COMO,13013,ASSO,11.48,6.16,49.27,43.95
2019,13,COMO,13015,BARNI,5.21,5.21,59.08,36.49
2019,13,COMO,13021,BENE LARIO,3.04,9.13,18.26,21.31
2019,13,COMO,13022,BEREGAZZO CON FIGLIARO,10.81,7.57,54.79,47.22
2019,13,COMO,13023,BINAGO,8.93,8.1,31.37,39.27
2019,13,COMO,13024,BIZZARONE,10.05,11.24,82.2,46.72
2019,13,COMO,13025,BLESSAGNO,17.64,7.05,59.96,31.75
2019,13,COMO,13026,BLEVIO,10.01,5.84,90.11,55.07
2019,13,COMO,13028,BREGNANO,8.23,8.23,42.55,35.99
2019,13,COMO,13029,BRENNA,7.85,10.62,35.08,25.39
2019,13,COMO,13030,BRIENNO,6.08,3.04,88.15,79.03
2019,13,COMO,13032,BRUNATE,12.37,3.53,50.06,56.54
2019,13,COMO,13034,BULGAROGRASSO,9.53,9.04,36.91,41.55
2019,13,COMO,13035,CABIATE,8.52,6.79,44.89,38.76
2019,13,COMO,13036,CADORAGO,8.87,7.99,45.59,42.97
2019,13,COMO,13037,CAGLIO,16.34,6.13,81.72,53.12
2019,13,COMO,13040,CAMPIONE D'ITALIA,9.01,5,57.04,48.54
2019,13,COMO,13041,CANTU',9.94,6.67,33.89,30.9
2019,13,COMO,13042,CANZO,13.32,7.14,41.88,33.01
2019,13,COMO,13043,CAPIAGO INTIMIANO,9.52,7.01,39.35,33.96
2019,13,COMO,13044,CARATE URIO,12.14,6.94,45.08,56.35
2019,13,COMO,13045,CARBONATE,10.47,4.39,44.6,40.89
2019,13,COMO,13046,CARIMATE,5.56,5.56,37.79,41.34
